V_Seg_0,PtCount,47476,Angle,89.8539,Min_pt,0.146493,Max_pt,3.47627,Other,3.32977
V_Seg_6,PtCount,912,Angle,108.398,Min_pt,0.581212,Max_pt,0.966724,Other,0.385512
V_Seg_9,PtCount,2550,Angle,76.0074,Min_pt,0.401908,Max_pt,0.971103,Other,0.569195
V_Seg_10,PtCount,2719,Angle,105.573,Min_pt,0.321772,Max_pt,0.960378,Other,0.638606
V_Seg_12,PtCount,1408,Angle,74.4735,Min_pt,0.348129,Max_pt,0.941556,Other,0.593427
V_Seg_16,PtCount,2044,Angle,108.841,Min_pt,0.516405,Max_pt,0.976127,Other,0.459722
V_Seg_17,PtCount,1502,Angle,109.03,Min_pt,0.535191,Max_pt,0.956377,Other,0.421186
V_Seg_18,PtCount,105639,Angle,89.8643,Min_pt,0.15007,Max_pt,3.21694,Other,3.06687
V_Seg_21,PtCount,1769,Angle,71.5307,Min_pt,0.4754,Max_pt,0.960833,Other,0.485433
V_Seg_25,PtCount,1823,Angle,109.73,Min_pt,0.525493,Max_pt,0.965542,Other,0.440049
V_Seg_28,PtCount,9340,Angle,89.8841,Min_pt,0.141324,Max_pt,0.690413,Other,0.549089
V_Seg_29,PtCount,2177,Angle,71.8926,Min_pt,0.467437,Max_pt,0.993727,Other,0.52629
V_Seg_30,PtCount,2370,Angle,73.8102,Min_pt,0.476681,Max_pt,1.01171,Other,0.53503
V_Seg_34,PtCount,2148,Angle,74.2954,Min_pt,0.481321,Max_pt,0.99457,Other,0.513249
V_Seg_36,PtCount,9708,Angle,89.9772,Min_pt,0.143748,Max_pt,0.792204,Other,0.648456
V_Seg_38,PtCount,2140,Angle,90.0011,Min_pt,0.163443,Max_pt,3.17754,Other,3.0141
V_Seg_39,PtCount,4879,Angle,89.945,Min_pt,0.243141,Max_pt,2.83798,Other,2.59484
V_Seg_41,PtCount,2096,Angle,90.1351,Min_pt,0.032215,Max_pt,2.39167,Door
V_Seg_42,PtCount,35135,Angle,90.0826,Min_pt,0.135029,Max_pt,3.20644,Other,3.07141
V_Seg_43,PtCount,2299,Angle,90.0919,Min_pt,0.042309,Max_pt,2.06438,Door
V_Seg_45,PtCount,25977,Angle,90.0567,Min_pt,0.0694751,Max_pt,2.06947,Door
V_Seg_46,PtCount,3636,Angle,90.0427,Min_pt,0.157433,Max_pt,3.38731,Other,3.22988
V_Seg_47,PtCount,5731,Angle,89.9356,Min_pt,0.151384,Max_pt,3.46438,Other,3.31299
V_Seg_48,PtCount,2737,Angle,90.0941,Min_pt,0.079731,Max_pt,0.567125,Other,0.487394
V_Seg_49,PtCount,1719,Angle,90.0066,Min_pt,0.214492,Max_pt,1.03462,Other,0.820129
V_Seg_50,PtCount,1854,Angle,73.664,Min_pt,0.430521,Max_pt,0.988001,Other,0.55748
V_Seg_51,PtCount,39205,Angle,90.3272,Min_pt,0.151936,Max_pt,3.40594,Other,3.254
V_Seg_53,PtCount,5230,Angle,90.0552,Min_pt,0.149698,Max_pt,3.45389,Other,3.3042
V_Seg_55,PtCount,13682,Angle,90.2785,Min_pt,0.491049,Max_pt,3.66027,Other,3.16922
V_Seg_56,PtCount,3500,Angle,89.7018,Min_pt,0.089329,Max_pt,1.05639,Other,0.967062
V_Seg_57,PtCount,38654,Angle,89.8487,Min_pt,0.402975,Max_pt,3.39255,Other,2.98957
V_Seg_58,PtCount,3814,Angle,89.8522,Min_pt,0.492915,Max_pt,1.695,Other,1.20208
V_Seg_60,PtCount,2870,Angle,90.0475,Min_pt,0.080099,Max_pt,1.0463,Other,0.966205
V_Seg_61,PtCount,4278,Angle,89.9668,Min_pt,0.584966,Max_pt,3.47754,Other,2.89257
V_Seg_62,PtCount,67355,Angle,90.1441,Min_pt,0.153618,Max_pt,3.39999,Other,3.24637
V_Seg_64,PtCount,2351,Angle,74.1777,Min_pt,0.470618,Max_pt,1.00442,Other,0.533804
V_Seg_65,PtCount,8713,Angle,89.8745,Min_pt,0.700372,Max_pt,3.21319,Other,2.51281
V_Seg_67,PtCount,29608,Angle,89.9012,Min_pt,0.415183,Max_pt,3.21612,Other,2.80094
V_Seg_69,PtCount,2036,Angle,108.991,Min_pt,0.464364,Max_pt,0.973568,Other,0.509204
V_Seg_72,PtCount,1009,Angle,90.128,Min_pt,0.075171,Max_pt,0.582837,Other,0.507666
V_Seg_73,PtCount,1073,Angle,104.879,Min_pt,0.441694,Max_pt,0.954129,Other,0.512435
V_Seg_76,PtCount,2926,Angle,89.9114,Min_pt,0.573844,Max_pt,3.3586,Other,2.78476
V_Seg_77,PtCount,2725,Angle,71.6903,Min_pt,0.345536,Max_pt,0.958361,Other,0.612825
V_Seg_78,PtCount,2456,Angle,72.5587,Min_pt,0.466515,Max_pt,0.99129,Other,0.524775
V_Seg_80,PtCount,1845,Angle,71.6168,Min_pt,0.509871,Max_pt,0.993746,Other,0.483875
V_Seg_81,PtCount,3883,Angle,89.9227,Min_pt,0.052425,Max_pt,1.01892,Other,0.96649
V_Seg_82,PtCount,2434,Angle,71.6832,Min_pt,0.466404,Max_pt,0.984962,Other,0.518558
V_Seg_83,PtCount,1665,Angle,73.1619,Min_pt,0.467472,Max_pt,0.976227,Other,0.508755
V_Seg_85,PtCount,47144,Angle,90.0302,Min_pt,0.150886,Max_pt,3.33311,Other,3.18223
V_Seg_86,PtCount,695,Angle,105.333,Min_pt,0.472143,Max_pt,0.955447,Other,0.483304
V_Seg_91,PtCount,1257,Angle,75.1874,Min_pt,0.441652,Max_pt,0.952378,Other,0.510726
V_Seg_92,PtCount,924,Angle,90.0699,Min_pt,0.0804191,Max_pt,0.583467,Other,0.503048
V_Seg_96,PtCount,2978,Angle,90.1389,Min_pt,0.029788,Max_pt,2.38411,Door
V_Seg_97,PtCount,11602,Angle,89.8368,Min_pt,0.116804,Max_pt,2.31735,Door
V_Seg_100,PtCount,562,Angle,89.7992,Min_pt,0.358548,Max_pt,3.33322,Other,2.97467
V_Seg_101,PtCount,1490,Angle,89.8045,Min_pt,0.511019,Max_pt,3.34536,Other,2.83434
V_Seg_102,PtCount,3017,Angle,90.0859,Min_pt,0.162312,Max_pt,3.38492,Other,3.22261
V_Seg_105,PtCount,1421,Angle,75.8277,Min_pt,0.382045,Max_pt,0.959772,Other,0.577727
V_Seg_107,PtCount,1868,Angle,70.101,Min_pt,0.485778,Max_pt,0.958662,Other,0.472884
V_Seg_108,PtCount,4832,Angle,89.4852,Min_pt,0.588535,Max_pt,3.38534,Other,2.79681
V_Seg_109,PtCount,1448,Angle,90.0509,Min_pt,0.779448,Max_pt,3.47608,Other,2.69663
V_Seg_110,PtCount,11459,Angle,90.1043,Min_pt,0.108583,Max_pt,2.33507,Door
V_Seg_111,PtCount,533,Angle,87.2657,Min_pt,0.37159,Max_pt,0.756434,Other,0.384844
V_Seg_114,PtCount,828,Angle,105.531,Min_pt,0.435011,Max_pt,0.949205,Other,0.514194
V_Seg_116,PtCount,777,Angle,90.2571,Min_pt,0.605514,Max_pt,2.16999,Other,1.56448
V_Seg_117,PtCount,1349,Angle,90.1436,Min_pt,0.766066,Max_pt,3.34648,Other,2.58042
V_Seg_118,PtCount,1411,Angle,90.0852,Min_pt,0.783316,Max_pt,3.35532,Other,2.572
V_Seg_119,PtCount,1069,Angle,90.1957,Min_pt,0.693848,Max_pt,3.333,Other,2.63915
V_Seg_120,PtCount,732,Angle,89.773,Min_pt,0.749675,Max_pt,2.78526,Door
V_Seg_125,PtCount,611,Angle,89.9838,Min_pt,0.0237271,Max_pt,0.123833,Other,0.100106
V_Seg_129,PtCount,2480,Angle,107.995,Min_pt,0.455918,Max_pt,1.00198,Other,0.546065
V_Seg_131,PtCount,1696,Angle,89.8909,Min_pt,0.088582,Max_pt,0.587218,Other,0.498636
V_Seg_136,PtCount,610,Angle,89.3449,Min_pt,0.031934,Max_pt,0.123914,Other,0.09198
V_Seg_138,PtCount,1394,Angle,89.9437,Min_pt,0.735744,Max_pt,3.39147,Other,2.65573
V_Seg_142,PtCount,710,Angle,89.985,Min_pt,0.512051,Max_pt,3.32386,Other,2.81181
V_Seg_147,PtCount,4012,Angle,90.1165,Min_pt,0.515228,Max_pt,3.40042,Other,2.8852
V_Seg_150,PtCount,955,Angle,89.9905,Min_pt,0.369254,Max_pt,3.18496,Other,2.81571
V_Seg_152,PtCount,1539,Angle,89.8973,Min_pt,0.409975,Max_pt,3.57802,Other,3.16804
V_Seg_154,PtCount,1359,Angle,108.355,Min_pt,0.497398,Max_pt,0.97049,Other,0.473092
V_Seg_155,PtCount,23580,Angle,89.8488,Min_pt,0.161975,Max_pt,3.30196,Other,3.13998
V_Seg_156,PtCount,2117,Angle,73.8364,Min_pt,0.478159,Max_pt,0.993234,Other,0.515075
V_Seg_157,PtCount,948,Angle,89.6112,Min_pt,0.028421,Max_pt,0.140979,Other,0.112558
V_Seg_159,PtCount,566,Angle,90.2526,Min_pt,0.413799,Max_pt,0.961923,Other,0.548124
V_Seg_162,PtCount,6288,Angle,90.4731,Min_pt,0.560905,Max_pt,3.65141,Other,3.09051
V_Seg_167,PtCount,3068,Angle,89.0238,Min_pt,0.431518,Max_pt,0.977568,Other,0.54605
V_Seg_168,PtCount,584,Angle,89.8698,Min_pt,0.0945281,Max_pt,0.595623,Other,0.501095
V_Seg_169,PtCount,1149,Angle,90.0098,Min_pt,0.1442,Max_pt,0.572278,Other,0.428078
V_Seg_170,PtCount,535,Angle,87.8808,Min_pt,0.56181,Max_pt,0.764333,Other,0.202523
V_Seg_172,PtCount,1625,Angle,90.2445,Min_pt,0.63025,Max_pt,3.52766,Other,2.89741
V_Seg_174,PtCount,528,Angle,89.3005,Min_pt,0.428229,Max_pt,0.950207,Other,0.521978
V_Seg_176,PtCount,4165,Angle,90.0456,Min_pt,1.11711,Max_pt,2.27052,Other,1.15341
V_Seg_177,PtCount,3403,Angle,89.9885,Min_pt,0.700562,Max_pt,3.3079,Other,2.60734
V_Seg_178,PtCount,3437,Angle,89.83,Min_pt,0.636288,Max_pt,3.17427,Other,2.53798
V_Seg_181,PtCount,4195,Angle,81.849,Min_pt,1.15057,Max_pt,2.28599,Other,1.13542
V_Seg_183,PtCount,2445,Angle,73.9878,Min_pt,0.421874,Max_pt,0.958226,Other,0.536352
V_Seg_189,PtCount,16761,Angle,90.0426,Min_pt,0.825259,Max_pt,1.54818,Other,0.722919
V_Seg_190,PtCount,2057,Angle,107.395,Min_pt,0.474971,Max_pt,0.979295,Other,0.504324
V_Seg_194,PtCount,907,Angle,90.0263,Min_pt,0.123275,Max_pt,0.76411,Other,0.640835
V_Seg_196,PtCount,56012,Angle,89.9525,Min_pt,0.796426,Max_pt,3.17247,Door
V_Seg_203,PtCount,4820,Angle,89.9734,Min_pt,1.07792,Max_pt,2.30519,Other,1.22727
V_Seg_204,PtCount,957,Angle,104.723,Min_pt,0.476724,Max_pt,0.956079,Other,0.479355
V_Seg_205,PtCount,7156,Angle,90.1661,Min_pt,0.320941,Max_pt,3.27259,Other,2.95165
V_Seg_207,PtCount,1733,Angle,90.0768,Min_pt,0.318931,Max_pt,2.39094,Door
V_Seg_208,PtCount,3692,Angle,90.0737,Min_pt,0.338181,Max_pt,3.28903,Other,2.95085
V_Seg_210,PtCount,10130,Angle,89.9624,Min_pt,0.341554,Max_pt,2.39671,Door
V_Seg_212,PtCount,1255,Angle,90.0908,Min_pt,0.634971,Max_pt,1.02714,Other,0.392173
V_Seg_218,PtCount,643,Angle,89.8387,Min_pt,1.08355,Max_pt,2.81583,Other,1.73228
V_Seg_221,PtCount,696,Angle,70.7213,Min_pt,0.765938,Max_pt,0.999854,Other,0.233916
V_Seg_224,PtCount,26460,Angle,89.7027,Min_pt,0.655579,Max_pt,3.27805,Other,2.62247
V_Seg_226,PtCount,2602,Angle,90.0258,Min_pt,1.08914,Max_pt,2.29451,Other,1.20538
V_Seg_234,PtCount,5669,Angle,89.932,Min_pt,0.610344,Max_pt,3.25086,Other,2.64052
V_Seg_235,PtCount,7328,Angle,90.2698,Min_pt,0.599119,Max_pt,3.3964,Other,2.79728
V_Seg_241,PtCount,5465,Angle,89.6128,Min_pt,1.54792,Max_pt,3.73537,Door
V_Seg_242,PtCount,1109,Angle,89.9261,Min_pt,1.08205,Max_pt,2.01584,Other,0.93379
V_Seg_243,PtCount,2890,Angle,89.9852,Min_pt,0.896027,Max_pt,3.31059,Door
V_Seg_247,PtCount,4871,Angle,89.8315,Min_pt,2.36278,Max_pt,3.49042,Other,1.12763
V_Seg_251,PtCount,1840,Angle,108.736,Min_pt,0.484472,Max_pt,0.956264,Other,0.471792
V_Seg_253,PtCount,4394,Angle,89.9889,Min_pt,2.36308,Max_pt,3.48974,Other,1.12666
V_Seg_254,PtCount,824,Angle,89.7134,Min_pt,1.6698,Max_pt,2.05927,Other,0.389474
V_Seg_255,PtCount,25198,Angle,89.9956,Min_pt,1.56939,Max_pt,2.60144,Other,1.03205
V_Seg_256,PtCount,4156,Angle,90.0214,Min_pt,1.0911,Max_pt,2.29164,Other,1.20054
V_Seg_257,PtCount,2955,Angle,89.9659,Min_pt,1.08829,Max_pt,2.28546,Other,1.19717
V_Seg_258,PtCount,2731,Angle,90.0463,Min_pt,1.19565,Max_pt,3.19081,Door
V_Seg_259,PtCount,8250,Angle,89.9212,Min_pt,0.935231,Max_pt,3.29724,Door
V_Seg_260,PtCount,728,Angle,90.0283,Min_pt,1.64159,Max_pt,2.05138,Other,0.409796
V_Seg_261,PtCount,932,Angle,90.1356,Min_pt,1.18043,Max_pt,2.39913,Other,1.21869
V_Seg_262,PtCount,1080,Angle,89.7319,Min_pt,2.03432,Max_pt,3.05202,Other,1.0177
V_Seg_263,PtCount,15723,Angle,90.1799,Min_pt,2.01985,Max_pt,3.36187,Other,1.34202
V_Seg_265,PtCount,668,Angle,89.8155,Min_pt,2.32074,Max_pt,3.54363,Other,1.22289
V_Seg_266,PtCount,2294,Angle,90.0301,Min_pt,2.33585,Max_pt,3.31058,Other,0.974732
V_Seg_268,PtCount,3321,Angle,89.6534,Min_pt,2.34439,Max_pt,3.31562,Other,0.97123
V_Seg_269,PtCount,892,Angle,83.0682,Min_pt,2.55419,Max_pt,3.03573,Other,0.481538
V_Seg_270,PtCount,702,Angle,90.0461,Min_pt,2.56938,Max_pt,3.03973,Other,0.470348
V_Seg_271,PtCount,8803,Angle,89.8193,Min_pt,2.47836,Max_pt,3.20175,Other,0.723389
V_Seg_272,PtCount,753,Angle,88.6916,Min_pt,2.67017,Max_pt,3.03867,Other,0.368497
V_Seg_273,PtCount,2404,Angle,89.8224,Min_pt,2.35395,Max_pt,3.49295,Other,1.139
V_Seg_274,PtCount,4151,Angle,90.1633,Min_pt,2.36016,Max_pt,3.4003,Other,1.04015
V_Seg_275,PtCount,816,Angle,90.0681,Min_pt,2.40573,Max_pt,2.77787,Other,0.372144
V_Seg_276,PtCount,643,Angle,89.5668,Min_pt,3.15488,Max_pt,3.20964,Other,0.0547552
V_Seg_278,PtCount,506,Angle,89.4301,Min_pt,2.66419,Max_pt,2.93725,Other,0.273065
V_Seg_280,PtCount,14017,Angle,89.7431,Min_pt,2.6465,Max_pt,3.23875,Other,0.592247
V_Seg_282,PtCount,553,Angle,91.0016,Min_pt,3.15506,Max_pt,3.20247,Other,0.0474088
V_Seg_283,PtCount,1067,Angle,81.3655,Min_pt,2.55185,Max_pt,3.03634,Other,0.484494
